timestamp,power,tag                             #predictions_interval=0.2
2025-06-02 17:49:45.183064, 2.000,inference no.243 end
2025-06-02 17:49:45.213787, 1.980,inference no.243 end
2025-06-02 17:49:45.259559, 1.992,inference no.243 end
2025-06-02 17:49:45.296530, 2.000,inference no.244
2025-06-02 17:49:45.321394, 2.072,inference no.244
2025-06-02 17:49:45.347538, 2.512,inference no.244
2025-06-02 17:49:45.379457, 2.740,inference no.244
2025-06-02 17:49:45.405201, 2.628,inference no.244
2025-06-02 17:49:45.461660, 2.340,inference no.244 end
2025-06-02 17:49:45.502049, 2.492,inference no.244 end
2025-06-02 17:49:45.533641, 2.216,inference no.244 end
2025-06-02 17:49:45.564798, 2.012,inference no.244 end
2025-06-02 17:49:45.596433, 1.952,inference no.244 end
2025-06-02 17:49:45.628067, 1.968,inference no.244 end
2025-06-02 17:49:45.666063, 1.980,inference no.244 end
2025-06-02 17:49:45.711802, 2.004,inference no.245
2025-06-02 17:49:45.745976, 2.000,inference no.245
2025-06-02 17:49:45.791059, 2.020,inference no.245
2025-06-02 17:49:45.836404, 2.076,inference no.245
2025-06-02 17:49:45.887128, 2.116,inference no.245
2025-06-02 17:49:45.950148, 2.256,inference no.245
2025-06-02 17:49:45.995311, 2.332,inference no.245 end
2025-06-02 17:49:46.026963, 2.208,inference no.245 end
2025-06-02 17:49:46.057940, 2.032,inference no.245 end
2025-06-02 17:49:46.089818, 1.992,inference no.245 end
2025-06-02 17:49:46.120606, 1.980,inference no.245 end
2025-06-02 17:49:46.151661, 1.972,inference no.245 end
2025-06-02 17:49:46.203834, 1.984,inference no.246
2025-06-02 17:49:46.237380, 1.980,inference no.246
2025-06-02 17:49:46.283250, 1.896,inference no.246
2025-06-02 17:49:46.335211, 1.880,inference no.246
2025-06-02 17:49:46.380598, 1.848,inference no.246
2025-06-02 17:49:46.444658, 2.220,inference no.246
2025-06-02 17:49:46.490660, 2.184,inference no.246 end
2025-06-02 17:49:46.521790, 2.072,inference no.246 end
2025-06-02 17:49:46.552765, 1.856,inference no.246 end
2025-06-02 17:49:46.584683, 1.860,inference no.246 end
2025-06-02 17:49:46.615937, 1.888,inference no.246 end
2025-06-02 17:49:46.653889, 1.900,inference no.246 end
2025-06-02 17:49:46.698696, 1.900,inference no.247
2025-06-02 17:49:46.731392, 1.896,inference no.247
2025-06-02 17:49:46.776463, 1.880,inference no.247
2025-06-02 17:49:46.822176, 1.880,inference no.247
2025-06-02 17:49:46.867550, 1.908,inference no.247
2025-06-02 17:49:46.952665, 2.404,inference no.247 end
2025-06-02 17:49:46.983739, 2.136,inference no.247 end
2025-06-02 17:49:47.016267, 2.052,inference no.247 end
2025-06-02 17:49:47.047415, 1.840,inference no.247 end
2025-06-02 17:49:47.079506, 1.932,inference no.247 end
2025-06-02 17:49:47.110478, 1.840,inference no.247 end
2025-06-02 17:49:47.141430, 1.848,inference no.247 end
2025-06-02 17:49:47.194654, 1.856,inference no.248
2025-06-02 17:49:47.227475, 1.848,inference no.248
2025-06-02 17:49:47.273418, 1.908,inference no.248
2025-06-02 17:49:47.318512, 1.868,inference no.248
2025-06-02 17:49:47.363789, 1.868,inference no.248
2025-06-02 17:49:47.427027, 2.288,inference no.248
2025-06-02 17:49:47.473029, 2.064,inference no.248 end
2025-06-02 17:49:47.504160, 2.064,inference no.248 end
2025-06-02 17:49:47.536126, 1.840,inference no.248 end
2025-06-02 17:49:47.567709, 1.840,inference no.248 end
2025-06-02 17:49:47.599124, 1.888,inference no.248 end
2025-06-02 17:49:47.630297, 1.860,inference no.248 end
2025-06-02 17:49:47.682913, 1.876,inference no.249
2025-06-02 17:49:47.716233, 1.876,inference no.249
2025-06-02 17:49:47.761386, 1.896,inference no.249
2025-06-02 17:49:47.806426, 1.960,inference no.249
2025-06-02 17:49:47.851470, 1.880,inference no.249
2025-06-02 17:49:47.899994, 2.288,inference no.249
2025-06-02 17:49:47.968495, 2.204,inference no.249 end
2025-06-02 17:49:47.999379, 2.076,inference no.249 end
2025-06-02 17:49:48.030267, 1.836,inference no.249 end
2025-06-02 17:49:48.061920, 1.860,inference no.249 end
2025-06-02 17:49:48.093209, 1.840,inference no.249 end
2025-06-02 17:49:48.124170, 1.836,inference no.249 end
2025-06-02 17:49:48.176819, 1.876,inference no.250
2025-06-02 17:49:48.210141, 1.968,inference no.250
2025-06-02 17:49:48.253586, 1.900,inference no.250
2025-06-02 17:49:48.299077, 1.888,inference no.250
2025-06-02 17:49:48.345891, 1.856,inference no.250
2025-06-02 17:49:48.409029, 2.300,inference no.250
2025-06-02 17:49:48.456403, 2.320,inference no.250 end
2025-06-02 17:49:48.487229, 2.072,inference no.250 end
2025-06-02 17:49:48.518063, 1.920,inference no.250 end
2025-06-02 17:49:48.549790, 1.888,inference no.250 end
2025-06-02 17:49:48.580532, 1.836,inference no.250 end
2025-06-02 17:49:48.623444, 1.912,inference no.250 end
2025-06-02 17:49:48.663028, 1.880,inference no.251
2025-06-02 17:49:48.697221, 1.876,inference no.251
2025-06-02 17:49:48.744986, 1.940,inference no.251
2025-06-02 17:49:48.773279, 2.412,inference no.251
2025-06-02 17:49:48.799598, 2.524,inference no.251
2025-06-02 17:49:48.836035, 3.540,inference no.251 end
2025-06-02 17:49:48.871360, 2.360,inference no.251 end
2025-06-02 17:49:48.912820, 2.204,inference no.251 end
2025-06-02 17:49:48.944367, 1.836,inference no.251 end
2025-06-02 17:49:48.975532, 1.840,inference no.251 end
2025-06-02 17:49:49.006531, 1.840,inference no.251 end
2025-06-02 17:49:49.057562, 1.860,inference no.251 end
2025-06-02 17:49:49.090272, 1.880,inference no.252
2025-06-02 17:49:49.136388, 1.868,inference no.252
2025-06-02 17:49:49.183221, 1.896,inference no.252
2025-06-02 17:49:49.228971, 1.860,inference no.252
2025-06-02 17:49:49.275293, 2.392,inference no.252
2025-06-02 17:49:49.329395, 2.472,inference no.252 end
2025-06-02 17:49:49.363141, 2.072,inference no.252 end
2025-06-02 17:49:49.396901, 1.860,inference no.252 end
2025-06-02 17:49:49.429112, 1.848,inference no.252 end
2025-06-02 17:49:49.460188, 1.868,inference no.252 end
2025-06-02 17:49:49.491128, 1.868,inference no.252 end
2025-06-02 17:49:49.523584, 1.848,inference no.252 end
2025-06-02 17:49:49.573855, 1.888,inference no.253
2025-06-02 17:49:49.607565, 1.908,inference no.253
2025-06-02 17:49:49.652556, 1.948,inference no.253
2025-06-02 17:49:49.693588, 1.876,inference no.253
2025-06-02 17:49:49.738622, 1.968,inference no.253
2025-06-02 17:49:49.777982, 1.876,inference no.253
2025-06-02 17:49:49.829905, 2.096,inference no.253
2025-06-02 17:49:49.885613, 2.420,inference no.253 end
2025-06-02 17:49:49.923532, 2.128,inference no.253 end
2025-06-02 17:49:49.955875, 1.912,inference no.253 end
2025-06-02 17:49:49.988031, 1.848,inference no.253 end
2025-06-02 17:49:50.019498, 1.868,inference no.253 end
2025-06-02 17:49:50.050534, 1.932,inference no.253 end
2025-06-02 17:49:50.102555, 1.876,inference no.253 end
2025-06-02 17:49:50.135482, 1.856,inference no.254
2025-06-02 17:49:50.180896, 1.860,inference no.254
2025-06-02 17:49:50.221704, 1.880,inference no.254
2025-06-02 17:49:50.267305, 1.888,inference no.254
2025-06-02 17:49:50.306292, 1.860,inference no.254
2025-06-02 17:49:50.372955, 2.116,inference no.254 end
2025-06-02 17:49:50.413475, 2.228,inference no.254 end
2025-06-02 17:49:50.444925, 2.056,inference no.254 end
2025-06-02 17:49:50.476138, 1.860,inference no.254 end
2025-06-02 17:49:50.508421, 1.900,inference no.254 end
2025-06-02 17:49:50.539444, 1.840,inference no.254 end
2025-06-02 17:49:50.592835, 1.868,inference no.255
2025-06-02 17:49:50.626364, 1.868,inference no.255
2025-06-02 17:49:50.672422, 1.900,inference no.255
2025-06-02 17:49:50.718658, 1.868,inference no.255
2025-06-02 17:49:50.761199, 1.880,inference no.255
2025-06-02 17:49:50.802885, 1.908,inference no.255
2025-06-02 17:49:50.862703, 2.216,inference no.255
2025-06-02 17:49:50.905857, 2.340,inference no.255 end
2025-06-02 17:49:50.945819, 2.052,inference no.255 end
2025-06-02 17:49:50.978235, 1.888,inference no.255 end
2025-06-02 17:49:51.011094, 1.896,inference no.255 end
2025-06-02 17:49:51.043949, 1.848,inference no.255 end
2025-06-02 17:49:51.081655, 1.860,inference no.255 end
2025-06-02 17:49:51.126981, 1.912,inference no.256
2025-06-02 17:49:51.159777, 1.876,inference no.256
2025-06-02 17:49:51.205499, 1.896,inference no.256
2025-06-02 17:49:51.253545, 1.900,inference no.256
2025-06-02 17:49:51.299474, 1.896,inference no.256
2025-06-02 17:49:51.364237, 2.092,inference no.256 end
2025-06-02 17:49:51.404791, 2.444,inference no.256 end
2025-06-02 17:49:51.442745, 2.144,inference no.256 end
2025-06-02 17:49:51.473744, 1.840,inference no.256 end
2025-06-02 17:49:51.506234, 1.888,inference no.256 end
2025-06-02 17:49:51.538253, 1.856,inference no.256 end
2025-06-02 17:49:51.592100, 2.000,inference no.257
2025-06-02 17:49:51.625992, 2.004,inference no.257
2025-06-02 17:49:51.671238, 2.024,inference no.257
2025-06-02 17:49:51.716519, 1.868,inference no.257
2025-06-02 17:49:51.762752, 1.880,inference no.257
2025-06-02 17:49:51.814896, 2.576,inference no.257
2025-06-02 17:49:51.863891, 2.352,inference no.257 end
2025-06-02 17:49:51.899194, 2.164,inference no.257 end
2025-06-02 17:49:51.932809, 2.056,inference no.257 end
2025-06-02 17:49:51.965644, 1.880,inference no.257 end
2025-06-02 17:49:51.996484, 1.928,inference no.257 end
2025-06-02 17:49:52.027155, 1.836,inference no.257 end
2025-06-02 17:49:52.073247, 1.848,inference no.257 end
2025-06-02 17:49:52.110461, 1.880,inference no.258
2025-06-02 17:49:52.149737, 1.876,inference no.258
2025-06-02 17:49:52.192139, 1.868,inference no.258
2025-06-02 17:49:52.218916, 2.424,inference no.258
2025-06-02 17:49:52.242376, 2.464,inference no.258
2025-06-02 17:49:52.277721, 2.976,inference no.258
2025-06-02 17:49:52.308754, 2.996,inference no.258 end
2025-06-02 17:49:52.343721, 2.292,inference no.258 end
2025-06-02 17:49:52.374630, 1.836,inference no.258 end
2025-06-02 17:49:52.405375, 1.912,inference no.258 end
2025-06-02 17:49:52.441394, 1.952,inference no.258 end
2025-06-02 17:49:52.472595, 1.856,inference no.258 end
2025-06-02 17:49:52.526197, 1.868,inference no.259
2025-06-02 17:49:52.559723, 1.896,inference no.259
2025-06-02 17:49:52.604974, 1.908,inference no.259
2025-06-02 17:49:52.651468, 1.932,inference no.259
2025-06-02 17:49:52.696566, 1.932,inference no.259
2025-06-02 17:49:52.758342, 2.112,inference no.259
2025-06-02 17:49:52.799966, 2.352,inference no.259 end
2025-06-02 17:49:52.830978, 2.084,inference no.259 end
2025-06-02 17:49:52.862013, 1.860,inference no.259 end
2025-06-02 17:49:52.893544, 1.868,inference no.259 end
2025-06-02 17:49:52.924724, 1.840,inference no.259 end
2025-06-02 17:49:52.960026, 1.876,inference no.259 end
2025-06-02 17:49:53.015871, 1.868,inference no.260
2025-06-02 17:49:53.049439, 1.868,inference no.260
2025-06-02 17:49:53.095913, 1.896,inference no.260
2025-06-02 17:49:53.148514, 1.908,inference no.260
2025-06-02 17:49:53.188172, 1.856,inference no.260
2025-06-02 17:49:53.239860, 2.156,inference no.260
2025-06-02 17:49:53.292780, 2.348,inference no.260 end
2025-06-02 17:49:53.324121, 2.084,inference no.260 end
2025-06-02 17:49:53.355685, 1.868,inference no.260 end
2025-06-02 17:49:53.387763, 1.880,inference no.260 end
2025-06-02 17:49:53.419230, 1.860,inference no.260 end
2025-06-02 17:49:53.455342, 1.968,inference no.260 end
2025-06-02 17:49:53.507490, 1.868,inference no.261
2025-06-02 17:49:53.541764, 1.968,inference no.261
2025-06-02 17:49:53.587151, 1.876,inference no.261
2025-06-02 17:49:53.639676, 1.900,inference no.261
2025-06-02 17:49:53.679614, 1.888,inference no.261
2025-06-02 17:49:53.727495, 2.380,inference no.261
2025-06-02 17:49:53.781950, 2.148,inference no.261 end
2025-06-02 17:49:53.815327, 2.208,inference no.261 end
2025-06-02 17:49:53.848625, 2.124,inference no.261 end
2025-06-02 17:49:53.880638, 1.856,inference no.261 end
2025-06-02 17:49:53.911881, 1.828,inference no.261 end
2025-06-02 17:49:53.947197, 1.908,inference no.261 end
2025-06-02 17:49:53.991030, 1.888,inference no.261 end
2025-06-02 17:49:54.030308, 1.868,inference no.262
2025-06-02 17:49:54.063508, 1.888,inference no.262
2025-06-02 17:49:54.107386, 1.888,inference no.262
2025-06-02 17:49:54.153654, 1.912,inference no.262
2025-06-02 17:49:54.199748, 1.876,inference no.262
2025-06-02 17:49:54.239472, 2.412,inference no.262
2025-06-02 17:49:54.296141, 2.412,inference no.262 end
2025-06-02 17:49:54.330724, 2.076,inference no.262 end
2025-06-02 17:49:54.361651, 2.076,inference no.262 end
2025-06-02 17:49:54.393613, 1.860,inference no.262 end
2025-06-02 17:49:54.424955, 1.880,inference no.262 end
2025-06-02 17:49:54.460855, 1.984,inference no.262 end
2025-06-02 17:49:54.514325, 1.876,inference no.263
2025-06-02 17:49:54.547507, 1.856,inference no.263
2025-06-02 17:49:54.599723, 1.900,inference no.263
2025-06-02 17:49:54.646395, 1.880,inference no.263
2025-06-02 17:49:54.687134, 1.908,inference no.263
2025-06-02 17:49:54.754844, 2.332,inference no.263
2025-06-02 17:49:54.791716, 2.432,inference no.263 end
2025-06-02 17:49:54.823191, 2.076,inference no.263 end
2025-06-02 17:49:54.854433, 1.856,inference no.263 end
2025-06-02 17:49:54.886174, 1.880,inference no.263 end
2025-06-02 17:49:54.917522, 1.888,inference no.263 end
2025-06-02 17:49:54.951736, 2.024,inference no.263 end
2025-06-02 17:49:55.015931, 2.208,inference no.264
2025-06-02 17:49:55.049642, 1.888,inference no.264
2025-06-02 17:49:55.095349, 1.912,inference no.264
2025-06-02 17:49:55.148875, 1.912,inference no.264
2025-06-02 17:49:55.189957, 1.868,inference no.264
2025-06-02 17:49:55.241834, 2.144,inference no.264
2025-06-02 17:49:55.300494, 2.184,inference no.264 end
2025-06-02 17:49:55.331906, 2.064,inference no.264 end
2025-06-02 17:49:55.363031, 1.848,inference no.264 end
2025-06-02 17:49:55.395795, 1.860,inference no.264 end
2025-06-02 17:49:55.427636, 1.840,inference no.264 end
2025-06-02 17:49:55.469046, 2.000,inference no.264 end
2025-06-02 17:49:55.514895, 1.856,inference no.265
2025-06-02 17:49:55.548152, 1.868,inference no.265
2025-06-02 17:49:55.594119, 1.888,inference no.265
2025-06-02 17:49:55.635229, 1.920,inference no.265
2025-06-02 17:49:55.661743, 2.524,inference no.265
2025-06-02 17:49:55.692198, 3.520,inference no.265
2025-06-02 17:49:55.720318, 2.936,inference no.265 end
2025-06-02 17:49:55.753510, 2.184,inference no.265 end
2025-06-02 17:49:55.784700, 1.920,inference no.265 end
2025-06-02 17:49:55.816495, 1.856,inference no.265 end
2025-06-02 17:49:55.848497, 1.856,inference no.265 end
2025-06-02 17:49:55.879561, 1.900,inference no.265 end
2025-06-02 17:49:55.931638, 1.880,inference no.265 end
2025-06-02 17:49:55.969684, 1.920,inference no.266
2025-06-02 17:49:56.017104, 1.876,inference no.266
2025-06-02 17:49:56.062692, 1.876,inference no.266
2025-06-02 17:49:56.109752, 1.928,inference no.266
2025-06-02 17:49:56.178462, 2.124,inference no.266
2025-06-02 17:49:56.219850, 2.332,inference no.266 end
2025-06-02 17:49:56.252704, 2.096,inference no.266 end
2025-06-02 17:49:56.284760, 1.868,inference no.266 end
2025-06-02 17:49:56.317953, 1.876,inference no.266 end
2025-06-02 17:49:56.349944, 1.848,inference no.266 end
2025-06-02 17:49:56.380922, 1.840,inference no.266 end
2025-06-02 17:49:56.434087, 1.860,inference no.267
2025-06-02 17:49:56.473761, 2.012,inference no.267
2025-06-02 17:49:56.519178, 1.920,inference no.267
2025-06-02 17:49:56.565122, 1.880,inference no.267
2025-06-02 17:49:56.611222, 1.948,inference no.267
2025-06-02 17:49:56.674180, 2.208,inference no.267
2025-06-02 17:49:56.715759, 2.412,inference no.267 end
2025-06-02 17:49:56.746996, 2.084,inference no.267 end
2025-06-02 17:49:56.778061, 1.880,inference no.267 end
2025-06-02 17:49:56.810803, 1.984,inference no.267 end
2025-06-02 17:49:56.842071, 1.848,inference no.267 end
2025-06-02 17:49:56.874806, 1.876,inference no.267 end
2025-06-02 17:49:56.931402, 1.880,inference no.268
2025-06-02 17:49:56.969911, 1.960,inference no.268
2025-06-02 17:49:57.015593, 1.952,inference no.268
2025-06-02 17:49:57.055962, 1.896,inference no.268
2025-06-02 17:49:57.101852, 1.876,inference no.268
2025-06-02 17:49:57.142032, 1.908,inference no.268
2025-06-02 17:49:57.193720, 2.176,inference no.268
2025-06-02 17:49:57.245557, 2.348,inference no.268 end
2025-06-02 17:49:57.276931, 2.076,inference no.268 end
2025-06-02 17:49:57.308057, 1.848,inference no.268 end
2025-06-02 17:49:57.340298, 1.912,inference no.268 end
2025-06-02 17:49:57.371490, 1.860,inference no.268 end
2025-06-02 17:49:57.402590, 1.848,inference no.268 end
2025-06-02 17:49:57.457261, 1.868,inference no.269
2025-06-02 17:49:57.491390, 1.908,inference no.269
2025-06-02 17:49:57.536737, 1.876,inference no.269
2025-06-02 17:49:57.577377, 1.896,inference no.269
2025-06-02 17:49:57.629163, 1.880,inference no.269
2025-06-02 17:49:57.669480, 2.528,inference no.269
2025-06-02 17:49:57.730086, 2.436,inference no.269 end
2025-06-02 17:49:57.764258, 2.096,inference no.269 end
2025-06-02 17:49:57.795984, 1.952,inference no.269 end
2025-06-02 17:49:57.827401, 1.860,inference no.269 end
2025-06-02 17:49:57.858988, 1.836,inference no.269 end
2025-06-02 17:49:57.890679, 1.860,inference no.269 end
2025-06-02 17:49:57.922159, 1.876,inference no.269 end
2025-06-02 17:49:57.979142, 2.012,inference no.270
2025-06-02 17:49:58.012298, 1.848,inference no.270
2025-06-02 17:49:58.058591, 1.900,inference no.270
2025-06-02 17:49:58.111854, 1.928,inference no.270
2025-06-02 17:49:58.152264, 1.880,inference no.270
2025-06-02 17:49:58.204879, 2.236,inference no.270
2025-06-02 17:49:58.256618, 2.372,inference no.270 end
2025-06-02 17:49:58.288169, 2.076,inference no.270 end
2025-06-02 17:49:58.319911, 1.888,inference no.270 end
2025-06-02 17:49:58.352755, 1.848,inference no.270 end
2025-06-02 17:49:58.384152, 1.840,inference no.270 end
2025-06-02 17:49:58.416279, 1.896,inference no.270 end
2025-06-02 17:49:58.473728, 1.868,inference no.271
2025-06-02 17:49:58.513752, 1.868,inference no.271
2025-06-02 17:49:58.553980, 1.920,inference no.271
2025-06-02 17:49:58.600233, 1.896,inference no.271
2025-06-02 17:49:58.646463, 1.900,inference no.271
2025-06-02 17:49:58.705950, 2.124,inference no.271
2025-06-02 17:49:58.756618, 2.464,inference no.271 end
2025-06-02 17:49:58.788250, 2.084,inference no.271 end
2025-06-02 17:49:58.819234, 1.856,inference no.271 end
2025-06-02 17:49:58.851154, 1.912,inference no.271 end
2025-06-02 17:49:58.882236, 1.876,inference no.271 end
2025-06-02 17:49:58.913551, 1.856,inference no.271 end
2025-06-02 17:49:58.973990, 1.900,inference no.272
2025-06-02 17:49:59.030988, 2.208,inference no.272
2025-06-02 17:49:59.070040, 1.868,inference no.272
2025-06-02 17:49:59.096501, 2.300,inference no.272
2025-06-02 17:49:59.119812, 2.472,inference no.272
2025-06-02 17:49:59.143512, 2.628,inference no.272
2025-06-02 17:49:59.175395, 3.056,inference no.272 end
2025-06-02 17:49:59.216041, 2.424,inference no.272 end
2025-06-02 17:49:59.248728, 1.848,inference no.272 end
2025-06-02 17:49:59.280133, 1.856,inference no.272 end
2025-06-02 17:49:59.312376, 1.880,inference no.272 end
2025-06-02 17:49:59.343719, 1.856,inference no.272 end
2025-06-02 17:49:59.396377, 1.888,inference no.273
2025-06-02 17:49:59.430209, 1.908,inference no.273
2025-06-02 17:49:59.485889, 2.052,inference no.273
2025-06-02 17:49:59.535447, 1.900,inference no.273
2025-06-02 17:49:59.575210, 2.012,inference no.273
2025-06-02 17:49:59.640523, 2.176,inference no.273 end
2025-06-02 17:49:59.677865, 2.492,inference no.273 end
2025-06-02 17:49:59.709208, 2.064,inference no.273 end
2025-06-02 17:49:59.740608, 1.848,inference no.273 end
2025-06-02 17:49:59.772494, 1.860,inference no.273 end
2025-06-02 17:49:59.804276, 1.868,inference no.273 end
2025-06-02 17:49:59.855777, 1.856,inference no.273 end
2025-06-02 17:49:59.890426, 1.920,inference no.274
2025-06-02 17:49:59.936510, 1.888,inference no.274
2025-06-02 17:49:59.985128, 2.136,inference no.274
2025-06-02 17:50:00.044982, 2.156,inference no.274
2025-06-02 17:50:00.087397, 2.576,inference no.274
2025-06-02 17:50:00.149435, 2.384,inference no.274 end
2025-06-02 17:50:00.180953, 2.084,inference no.274 end
2025-06-02 17:50:00.213241, 1.972,inference no.274 end
2025-06-02 17:50:00.246462, 1.860,inference no.274 end
2025-06-02 17:50:00.278538, 1.848,inference no.274 end
2025-06-02 17:50:00.309740, 1.840,inference no.274 end
2025-06-02 17:50:00.362160, 1.868,inference no.275
2025-06-02 17:50:00.395755, 1.972,inference no.275
2025-06-02 17:50:00.441155, 1.908,inference no.275
2025-06-02 17:50:00.491610, 1.980,inference no.275
2025-06-02 17:50:00.537434, 1.920,inference no.275
2025-06-02 17:50:00.598124, 2.096,inference no.275 end
2025-06-02 17:50:00.648060, 2.276,inference no.275 end
2025-06-02 17:50:00.680593, 2.188,inference no.275 end
2025-06-02 17:50:00.714722, 1.932,inference no.275 end
2025-06-02 17:50:00.747239, 1.940,inference no.275 end
2025-06-02 17:50:00.778546, 1.868,inference no.275 end
2025-06-02 17:50:00.832340, 1.880,inference no.276
2025-06-02 17:50:00.866473, 1.908,inference no.276
2025-06-02 17:50:00.912063, 1.912,inference no.276
2025-06-02 17:50:00.956604, 1.876,inference no.276
2025-06-02 17:50:01.007831, 1.980,inference no.276
2025-06-02 17:50:01.055224, 2.404,inference no.276
2025-06-02 17:50:01.108547, 2.452,inference no.276 end
2025-06-02 17:50:01.140603, 2.092,inference no.276 end
2025-06-02 17:50:01.171683, 2.072,inference no.276 end
2025-06-02 17:50:01.202942, 1.888,inference no.276 end
2025-06-02 17:50:01.234863, 1.896,inference no.276 end
2025-06-02 17:50:01.266209, 1.848,inference no.276 end
2025-06-02 17:50:01.318695, 1.868,inference no.277
2025-06-02 17:50:01.352322, 1.920,inference no.277
2025-06-02 17:50:01.397973, 1.912,inference no.277
2025-06-02 17:50:01.443051, 1.896,inference no.277
2025-06-02 17:50:01.493635, 1.972,inference no.277
2025-06-02 17:50:01.560780, 2.348,inference no.277 end
2025-06-02 17:50:01.602841, 2.084,inference no.277 end
2025-06-02 17:50:01.634908, 2.072,inference no.277 end
2025-06-02 17:50:01.666615, 1.856,inference no.277 end
2025-06-02 17:50:01.699836, 1.880,inference no.277 end
2025-06-02 17:50:01.731849, 1.888,inference no.277 end
2025-06-02 17:50:01.782750, 1.860,inference no.277 end
2025-06-02 17:50:01.815937, 1.868,inference no.278
2025-06-02 17:50:01.862039, 1.868,inference no.278
2025-06-02 17:50:01.908152, 1.888,inference no.278
2025-06-02 17:50:01.955331, 1.868,inference no.278
2025-06-02 17:50:02.028493, 2.308,inference no.278 end
2025-06-02 17:50:02.077758, 2.380,inference no.278 end
2025-06-02 17:50:02.113547, 2.216,inference no.278 end
2025-06-02 17:50:02.145603, 1.828,inference no.278 end
2025-06-02 17:50:02.176944, 1.840,inference no.278 end
2025-06-02 17:50:02.208611, 1.860,inference no.278 end
2025-06-02 17:50:02.261975, 1.868,inference no.279
2025-06-02 17:50:02.297274, 1.868,inference no.279
2025-06-02 17:50:02.342484, 1.960,inference no.279
2025-06-02 17:50:02.388395, 1.888,inference no.279
2025-06-02 17:50:02.434612, 1.928,inference no.279
2025-06-02 17:50:02.479851, 2.484,inference no.279
2025-06-02 17:50:02.529873, 3.452,inference no.279 end
2025-06-02 17:50:02.548943, 2.896,inference no.279 end
2025-06-02 17:50:02.567989, 2.312,inference no.279 end
2025-06-02 17:50:02.587401, 2.320,inference no.279 end
2025-06-02 17:50:02.606300, 2.360,inference no.279 end
2025-06-02 17:50:02.637580, 1.836,inference no.279 end
2025-06-02 17:50:02.668748, 1.836,inference no.279 end
2025-06-02 17:50:02.700898, 1.836,inference no.279 end
2025-06-02 17:50:02.754950, 1.920,inference no.280
2025-06-02 17:50:02.788481, 1.896,inference no.280
2025-06-02 17:50:02.834454, 1.900,inference no.280
2025-06-02 17:50:02.881290, 1.896,inference no.280
2025-06-02 17:50:02.926973, 1.900,inference no.280
2025-06-02 17:50:02.987194, 2.148,inference no.280
2025-06-02 17:50:03.032593, 2.288,inference no.280 end
2025-06-02 17:50:03.064109, 2.176,inference no.280 end
2025-06-02 17:50:03.095246, 1.860,inference no.280 end
2025-06-02 17:50:03.126491, 1.856,inference no.280 end
2025-06-02 17:50:03.159220, 1.896,inference no.280 end
2025-06-02 17:50:03.202579, 1.836,inference no.280 end
2025-06-02 17:50:03.242826, 1.912,inference no.281
2025-06-02 17:50:03.276375, 1.888,inference no.281
2025-06-02 17:50:03.328439, 1.912,inference no.281
2025-06-02 17:50:03.375096, 1.980,inference no.281
2025-06-02 17:50:03.416793, 1.868,inference no.281
2025-06-02 17:50:03.488721, 2.136,inference no.281 end
2025-06-02 17:50:03.529225, 2.144,inference no.281 end
2025-06-02 17:50:03.571026, 2.432,inference no.281 end
2025-06-02 17:50:03.602972, 1.900,inference no.281 end
2025-06-02 17:50:03.634716, 1.856,inference no.281 end
2025-06-02 17:50:03.666460, 1.848,inference no.281 end
2025-06-02 17:50:03.719154, 1.868,inference no.282
2025-06-02 17:50:03.753407, 1.932,inference no.282
2025-06-02 17:50:03.799190, 1.876,inference no.282
2025-06-02 17:50:03.851954, 1.888,inference no.282
2025-06-02 17:50:03.892230, 1.896,inference no.282
2025-06-02 17:50:03.952867, 2.144,inference no.282
2025-06-02 17:50:03.993770, 2.360,inference no.282 end
2025-06-02 17:50:04.030031, 2.116,inference no.282 end
2025-06-02 17:50:04.061419, 1.912,inference no.282 end
2025-06-02 17:50:04.093389, 1.868,inference no.282 end
2025-06-02 17:50:04.124694, 1.856,inference no.282 end
2025-06-02 17:50:04.162244, 1.848,inference no.282 end
2025-06-02 17:50:04.207250, 1.868,inference no.283
2025-06-02 17:50:04.240818, 1.880,inference no.283
2025-06-02 17:50:04.292524, 1.952,inference no.283
2025-06-02 17:50:04.339005, 2.040,inference no.283
2025-06-02 17:50:04.379881, 2.000,inference no.283
2025-06-02 17:50:04.442493, 2.268,inference no.283 end
2025-06-02 17:50:04.481628, 2.564,inference no.283 end
2025-06-02 17:50:04.516640, 2.208,inference no.283 end
2025-06-02 17:50:04.548627, 2.000,inference no.283 end
2025-06-02 17:50:04.580784, 1.980,inference no.283 end
2025-06-02 17:50:04.612493, 2.000,inference no.283 end
2025-06-02 17:50:04.663803, 2.012,inference no.283 end
2025-06-02 17:50:04.696804, 2.000,inference no.284
2025-06-02 17:50:04.743432, 2.012,inference no.284
2025-06-02 17:50:04.789597, 2.000,inference no.284
2025-06-02 17:50:04.830343, 2.000,inference no.284
2025-06-02 17:50:04.870470, 2.040,inference no.284
2025-06-02 17:50:04.932342, 2.380,inference no.284 end
2025-06-02 17:50:04.969421, 2.556,inference no.284 end
2025-06-02 17:50:05.000801, 2.204,inference no.284 end
2025-06-02 17:50:05.036846, 2.112,inference no.284 end
2025-06-02 17:50:05.069159, 2.032,inference no.284 end
2025-06-02 17:50:05.100415, 1.972,inference no.284 end
2025-06-02 17:50:05.146350, 2.024,inference no.284 end
2025-06-02 17:50:05.184072, 2.012,inference no.285
